timestamp,ticker,action,quantity,exchange,price,commission
1989-01-31 00:00:00,AAPL,SLD,19821599041299944785954882428890294460750949883078383992214569594388480,ARCA,37.75,9.910799520649973e+67
1989-02-28 00:00:00,AAPL,BOT,43559085035361343121697490612350526719237410296217221665210091704418304,ARCA,36.25,2.1779542517680673e+68
1989-03-31 00:00:00,AAPL,SLD,69096182109402891017885156251194131935946303926878889991027783515504640,ARCA,35.63,3.454809105470145e+68
1989-05-31 00:00:00,AAPL,BOT,937113341534493873015223292047485056614017074425561940383332715584290816,ARCA,47.75,4.685566707672469e+69
1989-06-30 00:00:00,AAPL,SLD,3506503563653675311131616842369188833875050385202249458650750391645372416,ARCA,41.25,1.7532517818268376e+70
1989-07-31 00:00:00,AAPL,BOT,105903164581081627691894960460558871199159456679864936248805057522529468416,ARCA,39.75,5.295158229054082e+71
1989-08-31 00:00:00,AAPL,BOT,103859454895419840411281419717930958317659957887008928292768745656158257152,ARCA,44.5,5.192972744770992e+71
1989-10-31 00:00:00,AAPL,BOT,172025829678564545263887020954744532273011608701519095484354451260940746752,ARCA,46.5,8.601291483928227e+71
1989-11-30 00:00:00,AAPL,SLD,362135740082146946908062510157301220233708845292336858602047377488067166208,ARCA,44.25,1.8106787004107348e+72
1990-01-31 00:00:00,AAPL,SLD,98723186383367286564532963142745192487081681257990970768547974005965979648,ARCA,34.0,4.936159319168364e+71
1990-02-28 00:00:00,AAPL,BOT,3235448870764725030266437896763344457752497498736349305096372931499225251840,ARCA,34.0,1.6177244353823627e+73
1990-04-30 00:00:00,AAPL,BOT,3209611505963507241521006963409597704765957565215713436319809516491453235200,ARCA,39.38,1.6048057529817536e+73
1990-05-31 00:00:00,AAPL,BOT,5850567608186621718641236257420803013588770892870873483091743748074896359424,ARCA,41.25,2.925283804093311e+73
1990-07-31 00:00:00,AAPL,BOT,4542362149683420663721285367981137655136641511336474728631722247133486645248,ARCA,42.0,2.2711810748417104e+73
1990-08-31 00:00:00,AAPL,SLD,42227515659618375877630604399556137866724194708917215272565263383443932184576,ARCA,37.0,2.1113757829809187e+74
1990-10-31 00:00:00,AAPL,BOT,1096210367487694356941336024078861286750853644369425412630955373482325212921856,ARCA,30.75,5.481051837438472e+75
1990-11-30 00:00:00,AAPL,BOT,2223671660839077613894978792212361135839779340084113537880005165863125756411904,ARCA,36.75,1.1118358304195389e+76
1990-12-31 00:00:00,AAPL,BOT,9024010815708261305763541975904764720141184470269863660618959630670927941861376,ARCA,43.0,4.512005407854131e+76
1991-01-31 00:00:00,AAPL,BOT,51972501375867689999990028884186069235504136439468892242110662903548599133536256,ARCA,55.5,2.5986250687933845e+77
1991-02-28 00:00:00,AAPL,BOT,36455203189851124039078567991793004584762884963872531722085494323293057991049216,ARCA,57.25,1.8227601594925562e+77
1991-04-30 00:00:00,AAPL,SLD,76798804669186106618094609366664282913508228255300287908787258969354524048752640,ARCA,55.0,3.8399402334593055e+77
1991-05-31 00:00:00,AAPL,SLD,75993182413551510624884488177660898052711943278958830443277054451241133306544128,ARCA,47.0,3.799659120677576e+77
1991-07-31 00:00:00,AAPL,BOT,2049786632838618822763379978077493950806520821609220950229782103361139312785620992,ARCA,46.25,1.0248933164193094e+79
1991-09-30 00:00:00,AAPL,BOT,62540104266727271620481145264074182227527576598209988034748327614733264695066624,ARCA,49.5,3.1270052133363635e+77
1991-10-31 00:00:00,AAPL,BOT,1491122420085162907011625288729470173671524902128983864601018336695459800233803776,ARCA,51.5,7.455612100425814e+78
1991-12-31 00:00:00,AAPL,BOT,5748642134056266785854218769326463987299569666196180982880857835127160333825736704,ARCA,56.38,2.8743210670281333e+79
1992-01-31 00:00:00,AAPL,BOT,22509705610845597507860031726055947754439354749929409871694220487713127209489137664,ARCA,64.75,1.12548528054228e+80
1992-03-31 00:00:00,AAPL,SLD,65191800930475086122141091587832252332639311922198185547024832448315077119237423104,ARCA,58.25,3.2595900465237545e+80
1992-04-30 00:00:00,AAPL,BOT,1275735261894649316927704858609766289422293471457050305903894472181925323007177261056,ARCA,60.13,6.378676309473246e+81
1992-06-30 00:00:00,AAPL,SLD,7452705412177463072013553392073639235159498871687918917037102993282744152450976972800,ARCA,48.0,3.7263527060887315e+82
1992-07-31 00:00:00,AAPL,BOT,243344726825889611628848504952145523232430609556597424565646902810048833854673109647360,ARCA,46.75,1.2167236341294481e+84
1992-08-31 00:00:00,AAPL,SLD,357529831335756636525241550204300060861171596815399975602722118937411968365898300915712,ARCA,46.0,1.787649156678783e+84
1992-09-30 00:00:00,AAPL,BOT,4698784520568721585672940313598627508587430072603358497750482234469967294965358931214336,ARCA,45.13,2.3493922602843607e+85
1992-11-30 00:00:00,AAPL,BOT,14139000113685639351209707068012667782698028371945216441841940211315379922128827446198272,ARCA,57.5,7.06950005684282e+85
1992-12-31 00:00:00,AAPL,BOT,13929976064107423364754577354293733382601547384676504824755860886707311528033555006357504,ARCA,59.75,6.964988032053712e+85
1993-03-31 00:00:00,AAPL,SLD,95409886893305439917297626804569333701089123582506917580895698854551349867122686546673664,ARCA,51.5,4.7704943446652724e+86
1993-04-30 00:00:00,AAPL,BOT,2418139518852355875569181281611223992941200524732008711785512295855640968268982963111198720,ARCA,51.25,1.209069759426178e+88
1993-06-30 00:00:00,AAPL,SLD,16182853150632229814845964997732837350306798235080891195828420171372831296136541351998128128,ARCA,39.5,8.091426575316115e+88
1993-08-31 00:00:00,AAPL,BOT,652998212837426472439966405323392049916604558241294241178238615446962609524675105430093955072,ARCA,26.5,3.2649910641871326e+90
1993-09-30 00:00:00,AAPL,SLD,2492677139201266092169157896699885379352235291804551447044384302757791143700279257592204623872,ARCA,23.37,1.2463385696006331e+91
1993-11-30 00:00:00,AAPL,BOT,62116738804960082657087935809180154710588949368123676960619514824686038393481708584057276727296,ARCA,31.5,3.105836940248004e+92
1993-12-31 00:00:00,AAPL,SLD,152256338980161787625313574873857128276478714477178600898357318262527649775573127516501481357312,ARCA,29.25,7.61281694900809e+92
1994-01-31 00:00:00,AAPL,BOT,3331850521745392736331375989672383555822209320858531741362014087240637384721768249433975412490240,ARCA,32.75,1.6659252608726963e+94
1994-02-28 00:00:00,AAPL,BOT,2951451609554481295367640235881532946692326514518960327351687395392447792989770853080432853909504,ARCA,36.5,1.4757258047772407e+94
1994-03-31 00:00:00,AAPL,SLD,10761699712566766617274090617667470372001958536761124432936270494242139820980375526146582203334656,ARCA,33.25,5.380849856283383e+94
1994-05-31 00:00:00,AAPL,BOT,183665504099455784217140192919096182436466765258815226962503945692953100049382650280790737289216000,ARCA,29.25,9.183275204972789e+95
1994-06-30 00:00:00,AAPL,SLD,563665945046438806835104099173892497789477600864405127896486291165999316431076254197405216600489984,ARCA,26.5,2.818329725232194e+96
1994-08-31 00:00:00,AAPL,BOT,12680672366160055141287240602261996578972348164136480214255302704651911729203520131879715121890590720,ARCA,36.19,6.340336183080028e+97
1994-09-30 00:00:00,AAPL,SLD,29814720714692244799922641859838977731965453799072814479823411043575930962202359346313577079318249472,ARCA,33.69,1.4907360357346122e+98
1994-10-31 00:00:00,AAPL,BOT,593624092799014635378770937887981469623594667842516469168795123199764872689366498996445480068503830528,ARCA,43.19,2.9681204639950734e+99
1994-11-30 00:00:00,AAPL,SLD,2296275476748904707177274768674902562635082753442586397729489538070181230256974091154089469104179118080,ARCA,37.25,1.1481377383744525e+100
1995-01-31 00:00:00,AAPL,BOT,62238144635406632016859404592703051078351882527789864644587288755937085458711275605609377696653219201024,ARCA,40.38,3.1119072317703315e+101
1995-02-28 00:00:00,AAPL,SLD,93137950957806887218010851904258221316248684070653610112779011038021403527688603099463185035564943409152,ARCA,39.5,4.6568975478903446e+101
1995-03-31 00:00:00,AAPL,BOT,1290695510995435523738830046985761671106494706722177266411215783188480253089041837996366749558301234561024,ARCA,35.25,6.453477554977178e+102
1995-05-31 00:00:00,AAPL,BOT,2139972094286959096356663758143337565908396767486851309100345163701016839548497669019327360282346003628032,ARCA,41.56,1.0699860471434796e+103
1995-06-30 00:00:00,AAPL,BOT,6451256837586890299431226012256608889918021712780350455231087594066326372822520833727043749860221552427008,ARCA,46.44,3.2256284187934454e+103
1995-07-31 00:00:00,AAPL,SLD,5394420229955989004374171531603009784197564346350204817103490439225521631713437423860681459843939977658368,ARCA,45.0,2.6972101149779945e+103
1995-08-31 00:00:00,AAPL,SLD,3691848761159362769188817444053896575740954164852660889513718371469739502482450510231249064608296448557056,ARCA,43.0,1.8459243805796812e+103
1995-10-31 00:00:00,AAPL,SLD,2490309824626600614085758875775355598947953300218832888510571113130390517312789633854662926142826229006336,ARCA,36.31,1.2451549123133002e+103
1995-11-30 00:00:00,AAPL,BOT,62799306556151474480478710583359109832122401774299269077287252407108504629715731532977524470905501214834688,ARCA,38.13,3.1399653278075737e+104
1996-01-31 00:00:00,AAPL,SLD,537593686437352963450036422032005764163270093576758994773331358416157554584735471134384672834366236103016448,ARCA,27.62,2.687968432186765e+105
1996-02-29 00:00:00,AAPL,BOT,17705518390616250741681086328752720459651247483097243919043252405892528112425049110413727396884380311544135680,ARCA,27.5,8.852759195308126e+106
1996-04-30 00:00:00,AAPL,SLD,63492710564126687365288339422015849063569443749379995710309797147098413603890650120433997221082423892350337024,ARCA,24.37,3.174635528206334e+107
1996-05-31 00:00:00,AAPL,BOT,1670994826496756524065539088916930746823059270272685555171047203174860383454608568174251710558115250676372078592,ARCA,26.12,8.354974132483784e+108
1996-07-31 00:00:00,AAPL,SLD,7485166161698637253639731854030499786671158844511325497495229683750998841632692082189470915312532431375739912192,ARCA,22.0,3.742583080849319e+109
1996-09-30 00:00:00,AAPL,BOT,215860727419411932630496880576531721223009811785070057174899965772484782750133530376768308084064487541569352630272,ARCA,22.19,1.0793036370970597e+111
1996-10-31 00:00:00,AAPL,SLD,103472240707424836243871022573647870740541173148889368888701574411424173800720002417836842639102234931984638935040,ARCA,23.0,5.173612035371242e+110
1996-12-31 00:00:00,AAPL,SLD,192531795717873011492621552953800493276252408663492046620810863101325505569349224840070962857833454669728812367872,ARCA,20.87,9.626589785893651e+110
1997-01-31 00:00:00,AAPL,BOT,3560759512327735225193754074383829270582325156380751974495115981277707167706883484205859475604047446555882556489728,ARCA,16.62,1.780379756163868e+112
1997-02-28 00:00:00,AAPL,SLD,6517617258090976136046531224059704262495081424543075403238667449686032343670113733661637576014031461094133011054592,ARCA,16.25,3.2588086290454883e+112
1997-03-31 00:00:00,AAPL,BOT,107085898799574307658122683071402457319743719910103735089296270887238906394310644015308811507766136104779348331986944,ARCA,18.25,5.3542949399787154e+113
1997-04-30 00:00:00,AAPL,SLD,246657360537712841611587819204965085613904070931414623762679144043922368686976569456561903145566593445111144451670016,ARCA,17.0,1.233286802688564e+114
1997-06-30 00:00:00,AAPL,BOT,5783572389895779249675442971049694362021901565462430234217123116870739821789808415334042565995668564661188512802930688,ARCA,14.25,2.8917861949478895e+115
1997-06-30 00:00:00,AMZN,SLD,195442158242742791777495141612025735741483566986189477456430201453895994770131897260271916584644116014009002005364736,ARCA,18.5,9.77210791213714e+113
1997-07-31 00:00:00,AAPL,BOT,10838641822835295312733611105331403274332378102026255790479948898960854174613539260514819218247747705684423434372644864,ARCA,17.5,5.419320911417648e+115
1997-07-31 00:00:00,AMZN,BOT,2478491787476373529625525925117033330396084552306701215851254087352872991747751828602309404396097360068879098469941248,ARCA,28.75,1.2392458937381868e+115
1997-09-30 00:00:00,AAPL,BOT,95095512907433658946858276454511697587352807464906481968976858878887459454655107516194959029515863456942900667981234176,ARCA,21.69,4.754775645371683e+116
1997-09-30 00:00:00,AMZN,BOT,10539738233238112263351904242459641265436053206487706392105740804951845703333841857555745421678124477257951428334321664,ARCA,52.13,5.269869116619056e+115
1997-10-31 00:00:00,AAPL,SLD,395992516883168958194762899031142256807366138074742768121815279262032393671125917187816010116362918811536479739707392000,ARCA,17.03,1.9799625844158448e+117
1997-10-31 00:00:00,AMZN,BOT,728763784808056155016498200394772746360714677728144420970356619636674893083528032278566571943389665837926577369860014080,ARCA,61.0,3.643818924040281e+117
1997-12-31 00:00:00,AAPL,BOT,9172159559587908979056264961131685846862438206415145990077095707668530437554888702878262775697889040323649434366276272128,ARCA,13.13,4.586079779793954e+118
1997-12-31 00:00:00,AMZN,SLD,965141969874471927449265392238988630516167958091436180508616459442547642541672947691606119243978582471626036348037627904,ARCA,60.25,4.825709849372359e+117
1998-03-31 00:00:00,AAPL,BOT,76468277982249705409190180410578579486833412317001996008555818748325717517297612697171724502757862380485080286192025468928,ARCA,27.5,3.8234138991124856e+119
1998-03-31 00:00:00,AMZN,BOT,7583745265489048930422580688938492231084326824310841915772677736255034471552126592277919576956905197095669248856529305600,ARCA,85.53,3.7918726327445245e+118
1998-04-30 00:00:00,AAPL,BOT,20462768361595909117710307704793616113598892413572928753983336543128733872331597229616984310245707368063224568320536608768,ARCA,27.37,1.0231384180797955e+119
1998-04-30 00:00:00,AMZN,SLD,687984019583829370508979905295680099739576085779385757663856043073000375789229767471899483177803394777235336922501480448,ARCA,91.75,3.439920097919147e+117
1998-06-30 00:00:00,AAPL,BOT,26329376068196559806036512187235440328869988260226553475098242608455987044716503465272436448958053118413701949525420146688,ARCA,28.69,1.316468803409828e+119
1998-06-30 00:00:00,AMZN,SLD,1580410820356122494679684208894215310314292996054708111917044377593129291374011181246045096426603215262823370821875007488,ARCA,99.75,7.902054101780613e+117
1998-07-31 00:00:00,AAPL,BOT,382485094971771072087216961391261788766056429642563271346533913775873763102213584411091949791194783224561247510127884369920,ARCA,34.63,1.9124254748588553e+120
1998-07-31 00:00:00,AMZN,BOT,15390865461595337274147286650918955195326452701338305016468175171518033062350469030199816643146955157744542075335705886720,ARCA,110.9,7.695432730797669e+118
1998-08-31 00:00:00,AAPL,SLD,1065046975355356387159543667054245704195998053775253458452129891763765674975856498928397142306886836059314363712816512237568,ARCA,31.19,5.325234876776782e+120
1998-08-31 00:00:00,AMZN,BOT,923622258504864723822344838917510024786726484764046266173397937132027064680786487204859971164972426739103043227472332062720,ARCA,83.75,4.618111292524323e+120
1998-09-30 00:00:00,AAPL,BOT,32001142555760941054396203988448116857854832476158670111977954874018063055118209486118094669070115188599243652223211969445888,ARCA,38.13,1.6000571277880472e+122
1998-09-30 00:00:00,AMZN,SLD,369292243510287253521440516075750949115269172172067742837369990634428201292209415139913233069527810343237230011795921436672,ARCA,111.6,1.8464612175514362e+120
1998-11-30 00:00:00,AAPL,SLD,107994809047200803227800413262585474179975792464505324099366064658646514516924123768234905797673607337917091628427647953928192,ARCA,31.94,5.39974045236004e+122
1998-11-30 00:00:00,AMZN,BOT,58719622408951690066790418835839762327814947082594381121649506041161372958069173636705694788056458441396029579780565548138496,ARCA,192.0,2.9359811204475846e+122
1998-12-31 00:00:00,AAPL,BOT,6030602437900780691402618683900519242234331214378941967192303412534849490562956896574816053181161359582702519334813202942787584,ARCA,40.94,3.0153012189503904e+124
1998-12-31 00:00:00,AMZN,SLD,6142802784378954296347198298591338444618872727100545180125793406135354688779803858601036477794415974370288053401238682730496,ARCA,321.3,3.0714013921894773e+121
1999-03-31 00:00:00,AAPL,SLD,28085434034379160958369556981112145838420601673277463468331427506743571579403913502505198350063375185641366354958513764376248320,ARCA,35.94,1.404271701718958e+125
1999-03-31 00:00:00,AMZN,BOT,7139759714524487966599005268835399566290177400522651941922765959580611206918245954523467506367725427904753923868365330803851264,ARCA,172.2,3.5698798572622434e+124
1999-04-30 00:00:00,AAPL,BOT,728683167701112202823617409626403511470696449101144695136416540780033490553679243273831213497224468296349671684892166190987739136,ARCA,46.0,3.643415838505561e+126
1999-04-30 00:00:00,AMZN,SLD,7786276520844314342085568018773623721668778673404783945813874858218935224389569138279638259537150505045052680301403915694374912,ARCA,172.1,3.893138260422157e+124
1999-06-30 00:00:00,AAPL,SLD,203490316604128481302198377630325523634453734996574725663527889212099995016945139156378841130235926927599958681168204316610134016,ARCA,46.31,1.0174515830206424e+126
1999-06-30 00:00:00,AMZN,BOT,8609941772646345536262570349721116859219249329490263825301394692332273604827596957281540437891047692023475603404550547234095104,ARCA,125.1,4.304970886323173e+124
1999-08-31 00:00:00,AAPL,BOT,2521674910165425558965119724940809483064009868149985480938731324904021892791386295799174688098504542194374410154254895323491074048,ARCA,65.25,1.2608374550827128e+127
1999-08-31 00:00:00,AMZN,BOT,82504361718029284591908829529828437307522577073842012620603549060233665791315969644412434024765246571819016670615773665787117568,ARCA,124.4,4.125218085901464e+125
1999-09-30 00:00:00,AAPL,SLD,1772864079446587062035285811771908131560754103399162051633634515093903517743451791886312936987790867369374690430781563739073150976,ARCA,63.31,8.864320397232935e+126
1999-09-30 00:00:00,AMZN,SLD,69634375592415980689107376955404679800730973654395449597229972919059663502397060506365711977936630422500212157589530473465380864,ARCA,79.94,3.481718779620799e+125
1999-11-30 00:00:00,AAPL,BOT,9346228384308233319434997232569262395831285291170817006126798450251682274346517360654328529016166630391646548710318413126018531328,ARCA,97.87,4.673114192154117e+127
1999-11-30 00:00:00,AMZN,BOT,499315629015052581820777815478373120710309799670295462854465907695255594367730623215646838366300933721409888483637509125698486272,ARCA,85.06,2.4965781450752626e+126
1999-12-31 00:00:00,AAPL,BOT,18290797578635107409374968770585494501815796793702602375411663422769535301333902056546011170302514718171047066882775534766517125120,ARCA,102.81,9.145398789317554e+127
1999-12-31 00:00:00,AMZN,BOT,401575442153693179710273939219290610854155493691326661786695935566550951070599870815426053677495142078984328160215064659554729984,ARCA,76.13,2.007877210768466e+126
2000-01-31 00:00:00,AAPL,BOT,5012071695035941671766602165126957383888360821271827559375259234460692014516127177907588717001406860818289492447546576901559549952,ARCA,103.75,2.506035847517971e+127
2000-01-31 00:00:00,AMZN,BOT,279079152301846378710056698727934162724034612354987043837267638824283264402841632998203283815263261710871074315130439235734077440,ARCA,64.56,1.3953957615092318e+126
2000-02-29 00:00:00,AAPL,BOT,57517860249117809900377977323361409796577674124070501350034077304858801642715869319480583938722643863947419629826347414894178992128,ARCA,114.62,2.8758930124558905e+128
2000-02-29 00:00:00,AMZN,BOT,2213266381984490809522080052564159770429194684567093552897362826146639898018842062947988382801072898090852931958748294908022358016,ARCA,68.88,1.1066331909922454e+127
2000-03-31 00:00:00,AAPL,BOT,253367518047966297710427805916080019918298013137637774174349770730616585086403948452452351233159910441491650755003080780730429603840,ARCA,135.81,1.2668375902398315e+129
2000-03-31 00:00:00,AMZN,BOT,11856629552024339433770747810089092033670752500195124639987018653359577497730002512919625574085362122455546594085486174435025092608,ARCA,67.0,5.9283147760121695e+127
2000-05-31 00:00:00,AAPL,SLD,3785037540492122412764590590558393820777270396945482754792162453222158278728582734344518372059090201139323903094552426719092420902912,ARCA,84.0,1.8925187702460613e+130
2000-05-31 00:00:00,AMZN,BOT,4489151891731208768523061300627205841707643064707963327780964759575699608955863725613623997804182874554885271100797031893357427687424,ARCA,49.94,2.2445759458656046e+130
2000-06-30 00:00:00,AAPL,BOT,73713444912917782823241628601577561847950992201671108666390543244668420366450086716355444988830288754397320603944230053238753307131904,ARCA,52.38,3.685672245645889e+131
2000-06-30 00:00:00,AMZN,SLD,7313610235962927549820499084064079625652975581208714196867162324608589682568425269848163221842425326345857758033754121758679280648192,ARCA,36.31,3.656805117981464e+130
2000-07-31 00:00:00,AAPL,SLD,59431025845118697120721212355864484384870842836059481185359808396365007568723955054616098178964454879361333015136717561957667546595328,ARCA,50.81,2.971551292255935e+131
2000-07-31 00:00:00,AMZN,BOT,3596954693767652345438830355010155375728966622652304442581732828800338290144204192647537230937996783319430998506715968303840194723840,ARCA,30.13,1.7984773468838261e+130
2000-08-31 00:00:00,AAPL,SLD,9321345723064740377123923781929583371885378108951044400077284857226406224025904147397146036338849118556358370052473237534988944015360,ARCA,60.94,4.66067286153237e+130
2000-08-31 00:00:00,AMZN,SLD,703136801118467166381943195952733218099479582716399806447596058585556008858805427746646526127250017590410675684016846038266468630528,ARCA,41.5,3.515684005592336e+129
2000-10-31 00:00:00,AAPL,SLD,29412089621888423740100439685157539511545487513636962850695549741107916392213964956017921108694717491255038539247438688441637764333568,ARCA,19.56,1.4706044810944213e+131
2000-10-31 00:00:00,AMZN,BOT,11192519847896339715657722105734869043138498827601326974717050506315981464872710648673748539956182971146582785316906777806526325194752,ARCA,36.63,5.59625992394817e+130
2000-11-30 00:00:00,AAPL,BOT,502245719675852307048600715101961041103063730177950567156621136622674125716600412815346116719881717122181569295197276672861687460659200,ARCA,16.5,2.5112285983792615e+132
2000-11-30 00:00:00,AMZN,SLD,65223151664308782202275910904216276863245740944282353299889042391270558154388966151119252057723027357799461231528602044547896424005632,ARCA,24.69,3.2611575832154396e+131
2001-01-31 00:00:00,AAPL,BOT,242063436890498247995300046019411059204493219833901290667141000300754164505861960462904488647908933189469348368651075553616150975741952,ARCA,21.62,1.2103171844524913e+132
2001-01-31 00:00:00,AMZN,BOT,90561440538354110608994135419391913637885660048507286990943781715851991876103644406396156326663088230029815712290061186086533184094208,ARCA,17.31,4.528072026917706e+131
2001-02-28 00:00:00,AAPL,SLD,2191726558501800116304184575563152637347100416109081518721409235642813377079921787737958273994997863053446848948452693717086058659708928,ARCA,18.25,1.0958632792509001e+133
2001-02-28 00:00:00,AMZN,BOT,1960607223683303830062880761100655269338315260438464098813794660360246013374072380140079006995695847915939896553100792259882782986076160,ARCA,10.19,9.803036118416519e+132
2001-04-30 00:00:00,AAPL,BOT,27705761123734802802999556585699799670830669305687147535231210959356877368965889120614418365851704014369253998824596570744255267991453696,ARCA,25.49,1.3852880561867403e+134
2001-04-30 00:00:00,AMZN,SLD,1827025887801833986006282131731264779496004121810088349763638469145362900817498711067442821159320406775657756948758469468898087747452928,ARCA,15.78,9.13512943900917e+132
2001-05-31 00:00:00,AAPL,SLD,81236930335397201533923817099378433012917097932456281438845471246785672994409516352316290340272941057176712881161937317503872984156209152,ARCA,19.95,4.06184651676986e+134
2001-05-31 00:00:00,AMZN,BOT,49590466089966935512283405912475138769095803680304129547448412816625075783652251985446855709307514195577822939818349522593312233723265024,ARCA,16.69,2.479523304498347e+134
2001-07-31 00:00:00,AAPL,BOT,950642369006872347946404931260734706033606660553865410923392321769884455353757048228745869541545071606253611356254066906682605805607321600,ARCA,18.79,4.753211845034362e+135
2001-07-31 00:00:00,AMZN,SLD,75453897014406880391563610046392323803886790826130626562487605709752776531931233468953525399924997814065611090802362696651771695616491520,ARCA,12.49,3.772694850720344e+134
2001-08-31 00:00:00,AAPL,SLD,1039514425684337872996021314393005900797103485434161316282018833970356093922171120988055405261608870308494009904337912759771702978397863936,ARCA,18.55,5.19757212842169e+135
2001-08-31 00:00:00,AMZN,BOT,251704970141189209098774978430960610291612208981683342727597962556701714922832080380919427530128198463413645630876709191104555487424675840,ARCA,8.94,1.258524850705946e+135
2001-10-31 00:00:00,AAPL,BOT,2203375573880912354562651826362801099574780541428029797991820437946341368524250934625578559367645423662863017977213035415515765964948897792,ARCA,17.56,1.1016877869404563e+136
2001-10-31 00:00:00,AMZN,SLD,350030203475749092872230006292775745388483493435997189119187440530508103753603783472745062867837323180939747639990249348012825117896736768,ARCA,6.98,1.7501510173787456e+135
2001-11-30 00:00:00,AAPL,BOT,1959449552162385889514972218390038664393189963385752036425575744552794696334295918266794850557382292314575223630220083402869540519843725312,ARCA,21.3,9.797247760811929e+135
2001-11-30 00:00:00,AMZN,BOT,498620935312525090509563877245712709408450730552694006407051250900341018497498286851199266061593725735329231518943275794001045641714728960,ARCA,11.32,2.4931046765626256e+135
2001-12-31 00:00:00,AAPL,BOT,255527259336937124390749210752620315618406749994818545017189444347985725355811705778216170655437161638080643445549491447261458867597344768,ARCA,21.9,1.2776362966846857e+135
2001-12-31 00:00:00,AMZN,BOT,789221791626884323465305602464424345396146123524281508712454327603489461452092558861253923270254899388426885539510677745408059627274240,ARCA,10.82,3.9461089581344215e+132
2002-01-31 00:00:00,AAPL,BOT,4542342723314353262290859568199024004336886058451250267759396832123639710561113912077160234586424450201070417639941086534956143462936739840,ARCA,24.72,2.2711713616571763e+136
2002-01-31 00:00:00,AMZN,BOT,362894630565488682460018648099619217948253570705963595045503871912440122196261877596970932929919726768863236828657875977327989320818098176,ARCA,14.19,1.8144731528274434e+135
2002-02-28 00:00:00,AAPL,SLD,8979172465356049398183136866965496631444963888310919157307063481802534117887716188250060688485618673531872830138671211295161185080577097728,ARCA,21.7,4.4895862326780256e+136
2002-02-28 00:00:00,AMZN,SLD,553973959069439164742566658168671444337652281091389810273071317981239513062328099309162600732278544037324771544254769904665224934460489728,ARCA,14.1,2.7698697953471958e+135
2002-04-30 00:00:00,AAPL,BOT,1414630561882192954066736110599322566575541107669768134266305186496760565481652644155251481979795046971972368118067618429479109567514148864,ARCA,24.27,7.073152809410965e+135
2002-04-30 00:00:00,AMZN,SLD,218693426186481304777790285534054974603716492540134572137383470631250842323113862802994769472224822541550630194584179021818067317180858368,ARCA,16.69,1.0934671309324066e+135
2002-05-31 00:00:00,AAPL,SLD,2276296148611677033687778154755016262024095514242422370476455054961221754306568920211490611322340374201346351291361165843968849281414070272,ARCA,23.3,1.1381480743058386e+136
2002-05-31 00:00:00,AMZN,BOT,1024905526896355392249247411389208224518368152534283416709432491986086125779310851877997571851774779322442783031229398136592943119220080640,ARCA,18.23,5.1245276344817764e+135
2002-07-31 00:00:00,AAPL,BOT,20753090988349687486885406725055070512318174683935026905609802742424890818912014608032692466192141467328691991378044257372638269499020148736,ARCA,15.26,1.0376545494174844e+137
2002-07-31 00:00:00,AMZN,SLD,2494665185277296345039317325303254311003920055477987835627223392078572401699274609957889225250646341511476169905285542342084125319957053440,ARCA,14.46,1.247332592638648e+136
2002-09-30 00:00:00,AAPL,SLD,35748329107954743672973890155769647698029369238171771059792461393011484536270034481426172944346169192519386655624019166662347610775414112256,ARCA,14.5,1.7874164553977374e+137
2002-09-30 00:00:00,AMZN,BOT,12493681832454343973234322204464065664139316878630767157643789659781878377939961314599701167557465249168059506375150836383373584677315018752,ARCA,15.93,6.246840916227173e+136
2002-10-31 00:00:00,AAPL,BOT,272205701747073551861203289000108687828218729544533340798278470052216120758438914015293081311562589309666142032471830017286835336042204102656,ARCA,16.07,1.361028508735368e+138
2002-10-31 00:00:00,AMZN,SLD,13748583442441129524336275312083442052237083792958590331033130220099952882757925719255022488531753402437272372764214157976474437044012056576,ARCA,19.35,6.874291721220565e+136
2002-12-31 00:00:00,AAPL,SLD,606503997338126885414849478232295417301468217343002369771448728584067595719334702808691433987409782005491387304802660833945003953903091318784,ARCA,14.33,3.032519986690634e+138
2002-12-31 00:00:00,AMZN,BOT,203900847984179025366819285010955262783382878989645525324979694929443393091365315953010985626509611139826570652435834068486899689396853800960,ARCA,18.89,1.0195042399208951e+138
2003-01-31 00:00:00,AAPL,BOT,6797750242589482204769059545323129071509283999783019729761268674940196935266296701715728504131084968637283608622167404203771041917997806518272,ARCA,14.36,3.398875121294741e+139
2003-01-31 00:00:00,AMZN,SLD,224464056993317185654978842069477902151278908658879286613999070686832761994717809432989761435087974536459158935262913053112195824340739031040,ARCA,21.85,1.122320284966586e+138
2003-02-28 00:00:00,AAPL,SLD,4478176747276432855958629050608103059417297828334453175125335448761498190681020792606295461192010680821396800760557945286183884008321672282112,ARCA,15.01,2.2390883736382166e+139
2003-02-28 00:00:00,AMZN,BOT,80938520871367510366878285624751598173867176028999941066780893940474641417474149786809789473306069551806519999127490425028817400618341629952,ARCA,22.01,4.046926043568376e+137
2003-03-31 00:00:00,AAPL,SLD,1489316283197345914521026185922347024871702182700238136129572396839838019754493620613502363690628429041936085534658369555880198080808213282816,ARCA,14.14,7.44658141598673e+138
2003-03-31 00:00:00,AMZN,SLD,47563204783517874985567690726205461256873583854903938730975707372488596325904449913601729705180295797005423520681118553270796857180273246208,ARCA,26.03,2.378160239175894e+137
